"ID","Country","Vessel","Cylinder Colour IMAGE","Cylinder Body ID","Vessel Material","Capacity","Diameter","Pressure","Markets","GAS","Body Color","Shoulder color","Cap Type","Cap ID","Cap Material","PaintingType","Valve Type","Valve ID","Valve Material","Thread gas outelet","Norm","Outlet Gas","Deep tube","Deep tube ID","Deep Tube Material","Stamping","Description Certificate","Description","Solvent","Price"
"Cyl0071","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",10,176,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"94.5"
"Cyl0072","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",10,176,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"98"
"Cyl0073","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",14,140,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"103.5"
"Cyl0074","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",14,140,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"107"
"Cyl0075","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",14,140,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"104.5"
"Cyl0076","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",14,140,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"108"
"Cyl0077","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",14,176,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"103.5"
"Cyl0078","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",14,176,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"107"
"Cyl0079","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",14,176,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"104.5"
"Cyl0080","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",14,176,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"108"
"Cyl0081","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",14,168,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"103.5"
"Cyl0082","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",14,168,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"107"
"Cyl0083","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",14,168,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"104.5"
"Cyl0084","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",14,168,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"108"
"Cyl0085","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",14,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"103.5"
"Cyl0086","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",14,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"107"
"Cyl0087","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",14,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"104.5"
"Cyl0088","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",14,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"108"
"Cyl0089","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",20,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"111.5"
"Cyl0090","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",20,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"115"
"Cyl0091","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",20,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"109.5"
"Cyl0092","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",20,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"113"
"Cyl0093","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",27,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126.5"
"Cyl0094","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",27,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"130"
"Cyl0095","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",27,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"124.5"
"Cyl0096","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",27,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"128"
"Cyl0097","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",40,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"139.5"
"Cyl0098","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",40,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"143"
"Cyl0099","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",40,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"137.5"
"Cyl0100","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",40,203,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"141"
"Cyl0101","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",40,229,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"139.5"
"Cyl0102","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",40,229,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"143"
"Cyl0103","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",40,229,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"137.5"
"Cyl0104","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",40,229,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"141"
"Cyl0105","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",50,229,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"163.5"
"Cyl0106","ITALY","Cylinder","ITA-O2-IND-T.jpg","CB1","Steel",50,229,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"166"
"Cyl0107","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",50,229,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"161.5"
"Cyl0108","ITALY","Cylinder","ITA-O2-IND-D.jpg","CB1","Steel",50,229,200,"Industrial","Oxygen (O2)","Gray RAL 7015","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"164"
"Cyl0109","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Standard (25E)","VA2","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"50"
"Cyl0110","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Standard mignon (17E)","VA3","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"50"
"Cyl0111","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Residual (25E)","VA4","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"53.5"
"Cyl0112","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Residual mignon (17E)","VA5","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"53.5"
"Cyl0113","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Reducer Standard (25E)","VA6","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126"
"Cyl0114","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Reducer Standard mignon (17E)","VA9","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126"
"Cyl0115","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Riducer Residual (25E)","VA8","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126"
"Cyl0116","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Riducer Residual mignon (17E)","VA9","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126"
"Cyl0117","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,111,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Standard (25E)","VA2","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"50"
"Cyl0118","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,111,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Standard mignon (17E)","VA3","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"50"
"Cyl0119","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,111,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Residual (25E)","VA4","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"53.5"
"Cyl0120","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,111,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Residual mignon (17E)","VA5","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"53.5"
"Cyl0121","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,111,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Reducer Standard (25E)","VA6","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126"
"Cyl0122","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,111,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Reducer Standard mignon (17E)","VA9","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126"
"Cyl0123","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,111,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Riducer Residual (25E)","VA8","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126"
"Cyl0124","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",1,111,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Riducer Residual mignon (17E)","VA9","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"126"
"Cyl0125","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",2,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Standard (25E)","VA2","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"54"
"Cyl0126","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",2,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Standard mignon (17E)","VA3","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"54"
"Cyl0127","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",2,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Residual (25E)","VA4","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"57.5"
"Cyl0128","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",2,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Residual mignon (17E)","VA5","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"57.5"
"Cyl0129","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",2,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Reducer Standard (25E)","VA6","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"130"
"Cyl0130","ITALY","Cylinder","ITA-O2-MED-T.jpg","CB1","Steel",2,102,200,"Medical","Oxygen (O2)","White RAL 9010","White RAL 9010","Tulip","CAP3","Plastic","White","Reducer Standard mignon (17E)","VA9","Brass chrome plated","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"130"
